<setting>
1920,1080,500,400,0,225,-275,-225,275,-225
</setting>
<timedatas>
0,01_1_sad,01_2_happy,01_3_neutral,2-1,2020-02-17 15:19:33,254,1385,1752,6761,9778
6,3,24.3,64,2020-02-17 15:20:35,177
6,3,24.1,65.1,2020-02-17 15:20:35,194
6,3,23,68,2020-02-17 15:20:35,242
6,3,22,70.2,2020-02-17 15:20:35,275
6,3,21.4,71.3,2020-02-17 15:20:35,308
6,4,21.7,71.9,2020-02-17 15:20:35,340
6,4,22,72.1,2020-02-17 15:20:35,373
6,4,22.4,72.1,2020-02-17 15:20:35,405
6,4,22.4,73.1,2020-02-17 15:20:35,438
6,4,22.1,74.5,2020-02-17 15:20:35,470
6,4,21.7,73.9,2020-02-17 15:20:35,503
6,4,21.2,73.1,2020-02-17 15:20:35,536
6,4,20.9,74.6,2020-02-17 15:20:35,568
6,4,20.8,77,2020-02-17 15:20:35,601
6,4,20.6,77.4,2020-02-17 15:20:35,633
6,4,128.9,-41.2,2020-02-17 15:20:35,666
6,4,127.6,-45,2020-02-17 15:20:35,699
6,4,126.5,-47,2020-02-17 15:20:35,731
6,4,126.5,-46,2020-02-17 15:20:35,764
6,4,126.8,-46.1,2020-02-17 15:20:35,813
6,4,127.4,-45.5,2020-02-17 15:20:35,829
6,4,127.4,-47.1,2020-02-17 15:20:35,878
6,4,127.7,-47,2020-02-17 15:20:35,910
6,4,178.2,-167.8,2020-02-17 15:20:35,943
6,4,178.2,-168.4,2020-02-17 15:20:35,975
6,4,181.2,-173.1,2020-02-17 15:20:36,8
6,4,182.1,-177.4,2020-02-17 15:20:36,41
6,4,182.4,-177.4,2020-02-17 15:20:36,73
6,4,184.4,-177.5,2020-02-17 15:20:36,122
6,4,184.7,-176.8,2020-02-17 15:20:36,139
6,4,184.4,-177.1,2020-02-17 15:20:36,171
6,4,137.6,-124.8,2020-02-17 15:20:36,204
6,4,137,-121.7,2020-02-17 15:20:36,236
6,4,136.8,-120.6,2020-02-17 15:20:36,269
6,4,136.1,-118.7,2020-02-17 15:20:36,301
6,4,136.5,-118.5,2020-02-17 15:20:36,334
6,4,137.3,-117.9,2020-02-17 15:20:36,366
6,4,137.6,-118.1,2020-02-17 15:20:36,399
6,4,138.1,-117.3,2020-02-17 15:20:36,432
6,5,138.1,-117.4,2020-02-17 15:20:36,464
6,5,138.1,-117.9,2020-02-17 15:20:36,513
6,5,138.3,-117.8,2020-02-17 15:20:36,529
6,5,138.2,-118.5,2020-02-17 15:20:36,562
6,5,138.2,-118.4,2020-02-17 15:20:36,595
6,5,138.3,-118.6,2020-02-17 15:20:36,643
6,5,137.9,-118.2,2020-02-17 15:20:36,676
6,5,137.3,-118.2,2020-02-17 15:20:36,709
6,5,136.8,-117.7,2020-02-17 15:20:36,741
6,5,136.8,-117.9,2020-02-17 15:20:36,774
6,5,-144.9,-113.7,2020-02-17 15:20:36,806
6,5,-144.5,-116.4,2020-02-17 15:20:36,839
6,5,-144.8,-117.8,2020-02-17 15:20:36,872
6,5,-146,-120,2020-02-17 15:20:36,904
6,5,-147.2,-120.7,2020-02-17 15:20:36,937
6,5,-147.2,-120.5,2020-02-17 15:20:36,970
6,5,-146.7,-119.7,2020-02-17 15:20:37,2
6,5,-146.3,-119.7,2020-02-17 15:20:37,35
6,5,-145.1,-120.1,2020-02-17 15:20:37,67
6,5,-144.3,-120.4,2020-02-17 15:20:37,116
6,5,-143.7,-121,2020-02-17 15:20:37,132
6,5,-143.1,-121.2,2020-02-17 15:20:37,165
6,5,-143.4,-121.6,2020-02-17 15:20:37,214
6,5,11.9,-74.3,2020-02-17 15:20:37,230
6,5,14.9,-70.6,2020-02-17 15:20:37,263
6,5,15,-71.2,2020-02-17 15:20:37,295
6,5,17.1,-68.3,2020-02-17 15:20:37,328
6,5,16.9,-69.4,2020-02-17 15:20:37,361
6,5,17.4,-67.9,2020-02-17 15:20:37,409
6,5,18,-66.9,2020-02-17 15:20:37,442
6,5,18.5,-66.1,2020-02-17 15:20:37,475
6,5,19,-65.8,2020-02-17 15:20:37,507
6,5,19.7,-66,2020-02-17 15:20:37,540
6,5,19.8,-65.5,2020-02-17 15:20:37,572
6,5,19.5,-65.4,2020-02-17 15:20:37,605
6,5,18.8,-64.6,2020-02-17 15:20:37,654
6,5,18.3,-65.2,2020-02-17 15:20:37,670
6,5,17.8,-65.3,2020-02-17 15:20:37,703
6,5,17.9,-63.8,2020-02-17 15:20:37,735
6,5,18.4,-63.4,2020-02-17 15:20:37,768
6,5,18.9,-63.5,2020-02-17 15:20:37,801
6,5,19,-63.6,2020-02-17 15:20:37,833
6,5,18.9,-63.4,2020-02-17 15:20:37,866
6,5,18.8,-63.6,2020-02-17 15:20:37,915
6,5,-43.2,-25.9,2020-02-17 15:20:37,931
6,5,-43.3,-26.2,2020-02-17 15:20:37,963
6,5,-43.1,-26,2020-02-17 15:20:38,12
6,5,-43.1,-25.9,2020-02-17 15:20:38,28
6,5,-43,-26,2020-02-17 15:20:38,62
6,5,-42.9,-26.3,2020-02-17 15:20:38,110
6,5,-43,-26.1,2020-02-17 15:20:38,142
6,5,-42.9,-25.5,2020-02-17 15:20:38,175
6,5,-151.7,-199.3,2020-02-17 15:20:38,208
6,5,-151.3,-201.2,2020-02-17 15:20:38,240
6,5,-145.5,-196.5,2020-02-17 15:20:38,289
6,5,-142.7,-193.2,2020-02-17 15:20:38,305
6,5,-144.4,-194,2020-02-17 15:20:38,338
6,5,-144.6,-193.7,2020-02-17 15:20:38,371
6,5,-144.7,-193.7,2020-02-17 15:20:38,566
6,5,-144.9,-193.9,2020-02-17 15:20:38,599
6,5,-35.2,-113.1,2020-02-17 15:20:38,631
6,5,-33.6,-116.9,2020-02-17 15:20:38,664
6,5,-31.5,-116.2,2020-02-17 15:20:38,697
6,5,-29.8,-116.7,2020-02-17 15:20:38,729
6,5,-29.7,-117.8,2020-02-17 15:20:38,762
6,5,-29.4,-116.2,2020-02-17 15:20:38,794
6,5,-29.3,-117.4,2020-02-17 15:20:38,843
6,5,-29,-116.2,2020-02-17 15:20:38,876
6,5,-29.1,-115.8,2020-02-17 15:20:38,908
6,5,-127.6,-146.2,2020-02-17 15:20:38,941
7,1,-133.2,-152.2,2020-02-17 15:20:38,982
7,1,-153.8,-153.5,2020-02-17 15:20:39,14
7,1,-155.5,-156.3,2020-02-17 15:20:39,47
7,1,-157.1,-156.6,2020-02-17 15:20:39,63
7,1,-158.4,-157.7,2020-02-17 15:20:39,96
7,1,-159.9,-157.7,2020-02-17 15:20:39,128
7,1,-161.1,-157.6,2020-02-17 15:20:39,161
7,1,-161.1,-156.5,2020-02-17 15:20:39,210
7,1,-160.6,-155.9,2020-02-17 15:20:39,243
7,1,-160.2,-156.1,2020-02-17 15:20:39,275
7,1,-160.2,-156.9,2020-02-17 15:20:39,308
7,1,-160.7,-157,2020-02-17 15:20:39,340
7,1,-161,-156.8,2020-02-17 15:20:39,373
7,1,-160.9,-157.9,2020-02-17 15:20:39,405
7,1,-161,-158.3,2020-02-17 15:20:39,438
7,1,-161,-158.2,2020-02-17 15:20:39,471
7,1,-38.3,-4.3,2020-02-17 15:20:39,503
7,1,-38,-1.8,2020-02-17 15:20:39,574
7,1,-38.3,-1.8,2020-02-17 15:20:39,607
7,1,-38.6,-2.5,2020-02-17 15:20:39,640
7,1,-37.7,-1.3,2020-02-17 15:20:39,672
7,1,-37,-2.4,2020-02-17 15:20:39,705
7,1,-37.2,-3.5,2020-02-17 15:20:39,737
7,1,-37,-3.6,2020-02-17 15:20:39,770
7,1,-37.1,-3.3,2020-02-17 15:20:39,803
7,1,62.9,14.8,2020-02-17 15:20:39,835
7,1,61.7,11.4,2020-02-17 15:20:39,868
7,1,62.7,10.4,2020-02-17 15:20:39,900
7,1,64.6,10.9,2020-02-17 15:20:39,933
7,1,64.9,10.3,2020-02-17 15:20:39,965
7,1,65.6,7.9,2020-02-17 15:20:39,998
7,1,66,7.3,2020-02-17 15:20:40,31
7,1,65.7,6.1,2020-02-17 15:20:40,63
7,1,65.5,5,2020-02-17 15:20:40,96
7,1,65.2,4,2020-02-17 15:20:40,128
7,1,65,3.6,2020-02-17 15:20:40,177
7,1,65.2,3.7,2020-02-17 15:20:40,210
7,1,65.6,3.1,2020-02-17 15:20:40,243
7,1,66.1,2.3,2020-02-17 15:20:40,275
7,1,66.4,1.7,2020-02-17 15:20:40,308
7,1,66.5,1.6,2020-02-17 15:20:40,340
7,2,66.7,2.4,2020-02-17 15:20:40,389
7,2,66.8,2,2020-02-17 15:20:40,406
7,2,67.4,1.1,2020-02-17 15:20:40,438
7,2,67.9,-0.2,2020-02-17 15:20:40,471
7,2,67.9,-1.1,2020-02-17 15:20:40,503
7,2,67.3,-1.3,2020-02-17 15:20:40,536
7,2,66.4,-1.5,2020-02-17 15:20:40,568
7,2,65.9,-1.6,2020-02-17 15:20:40,601
7,2,65.7,-1.3,2020-02-17 15:20:40,634
7,2,65.9,-0.9,2020-02-17 15:20:40,666
7,3,42.8,-2.2,2020-02-17 15:20:40,699
7,3,43.3,-4.7,2020-02-17 15:20:40,732
7,3,43.3,-5.4,2020-02-17 15:20:40,764
7,3,43.2,-6,2020-02-17 15:20:40,797
7,3,43.4,-6.8,2020-02-17 15:20:40,829
7,3,43.7,-7.1,2020-02-17 15:20:40,878
7,3,43.9,-6.7,2020-02-17 15:20:40,911
7,3,44,-6.2,2020-02-17 15:20:40,927
7,3,44.4,-6.2,2020-02-17 15:20:40,976
7,3,44.7,-6.3,2020-02-17 15:20:41,9
7,3,44.6,-6.4,2020-02-17 15:20:41,41
7,3,45.6,-6.5,2020-02-17 15:20:41,207
7,3,45.3,-6.6,2020-02-17 15:20:41,239
7,3,44.8,-6.4,2020-02-17 15:20:41,272
7,3,-25.7,-60.2,2020-02-17 15:20:41,304
7,3,-28,-61.5,2020-02-17 15:20:41,337
7,3,-28,-59.8,2020-02-17 15:20:41,369
7,3,-27.8,-59.5,2020-02-17 15:20:41,402
7,3,-27.6,-59.6,2020-02-17 15:20:41,435
7,3,-27.2,-59.9,2020-02-17 15:20:41,467
7,3,-13.5,206.4,2020-02-17 15:20:41,516
7,3,-14.1,209,2020-02-17 15:20:41,532
7,3,-13.7,215.2,2020-02-17 15:20:41,581
7,3,-14.3,215.6,2020-02-17 15:20:41,598
7,3,-14.6,216.1,2020-02-17 15:20:41,630
7,3,31.9,267.7,2020-02-17 15:20:41,679
7,3,32.9,264.3,2020-02-17 15:20:41,712
7,3,32.9,263.4,2020-02-17 15:20:41,728
7,3,31.2,264.2,2020-02-17 15:20:41,777
7,3,32.2,264.3,2020-02-17 15:20:41,809
7,3,34.1,266.9,2020-02-17 15:20:41,842
7,3,35.9,267.8,2020-02-17 15:20:41,874
7,3,36.8,267.3,2020-02-17 15:20:41,907
7,3,37.1,268.7,2020-02-17 15:20:41,940
7,3,35.7,270.2,2020-02-17 15:20:41,993
7,3,35.5,270.9,2020-02-17 15:20:42,9
7,3,34.5,270.6,2020-02-17 15:20:42,42
7,3,34.4,270.9,2020-02-17 15:20:42,74
7,3,34.3,270.7,2020-02-17 15:20:42,107
7,3,35,270.7,2020-02-17 15:20:42,139
7,3,35.8,270.6,2020-02-17 15:20:42,172
7,3,36.4,270.5,2020-02-17 15:20:42,205
7,3,150.6,-32.9,2020-02-17 15:20:42,237
7,3,155.4,-31.9,2020-02-17 15:20:42,270
7,3,149.2,-31.4,2020-02-17 15:20:42,302
7,3,156.6,-24.5,2020-02-17 15:20:42,335
7,3,156.3,-23.8,2020-02-17 15:20:42,368
7,3,156.1,-25.3,2020-02-17 15:20:42,400
7,3,156.3,-24.5,2020-02-17 15:20:42,433
7,3,153.6,-25.1,2020-02-17 15:20:42,466
7,3,153.4,-25.3,2020-02-17 15:20:42,498
7,3,-19.1,61.6,2020-02-17 15:20:42,531
7,3,-18,65.2,2020-02-17 15:20:42,563
7,3,-16.7,65.6,2020-02-17 15:20:42,612
7,3,-15.7,67.7,2020-02-17 15:20:42,645
7,3,-14.5,67.1,2020-02-17 15:20:42,677
7,3,-13.3,67,2020-02-17 15:20:42,710
7,3,-13.1,67.1,2020-02-17 15:20:42,754
7,3,-13,66.9,2020-02-17 15:20:42,771
7,3,27.7,237.4,2020-02-17 15:20:42,803
7,3,28.2,241.1,2020-02-17 15:20:42,836
7,3,28.8,243.1,2020-02-17 15:20:42,869
7,3,27.9,245.2,2020-02-17 15:20:42,901
7,3,29.1,244.5,2020-02-17 15:20:42,934
7,3,31.4,246.8,2020-02-17 15:20:42,966
7,3,32.4,248.7,2020-02-17 15:20:42,999
7,3,32.2,248.9,2020-02-17 15:20:43,48
7,3,32.7,249.5,2020-02-17 15:20:43,64
7,3,32.2,250.7,2020-02-17 15:20:43,97
7,3,31.6,250.8,2020-02-17 15:20:43,129
7,3,31.4,250.8,2020-02-17 15:20:43,178
7,3,15.8,-12.1,2020-02-17 15:20:43,194
7,3,15.8,-10.1,2020-02-17 15:20:43,243
7,3,18.3,-2.2,2020-02-17 15:20:43,276
7,3,18.4,-2.5,2020-02-17 15:20:43,308
7,3,18.3,-2.6,2020-02-17 15:20:43,341
7,3,18.3,-2.6,2020-02-17 15:20:43,374
7,3,18.5,-3,2020-02-17 15:20:43,406
7,3,18.8,-3,2020-02-17 15:20:43,439
7,3,18.6,-2.9,2020-02-17 15:20:43,553
7,3,18.8,-2.6,2020-02-17 15:20:43,569
7,3,-2.9,-488.9,2020-02-17 15:20:43,602
7,3,-3.2,-488.9,2020-02-17 15:20:43,634
7,3,-3.5,-489.3,2020-02-17 15:20:43,667
7,3,-4.1,-489.9,2020-02-17 15:20:43,699
7,3,-4.4,-490.5,2020-02-17 15:20:43,732
7,3,-37.4,-18.1,2020-02-17 15:20:43,765
7,3,-36.2,-14.7,2020-02-17 15:20:43,797
7,3,-35.3,-12.2,2020-02-17 15:20:43,830
7,3,-34.4,-9.3,2020-02-17 15:20:43,879
7,3,-34.1,-8.1,2020-02-17 15:20:43,895
7,3,-33.7,-7.1,2020-02-17 15:20:43,928
7,3,-32.9,-5.8,2020-02-17 15:20:43,976
7,3,-32.3,-4.3,2020-02-17 15:20:44,9
7,3,-32,-2.5,2020-02-17 15:20:44,41
7,3,-31.5,-2.1,2020-02-17 15:20:44,74
7,3,-31.2,-2.6,2020-02-17 15:20:44,107
7,3,-31,-2.6,2020-02-17 15:20:44,139
7,3,-31.2,-2.1,2020-02-17 15:20:44,172
7,3,-31.4,-0.8,2020-02-17 15:20:44,205
7,3,-31.6,-0.2,2020-02-17 15:20:44,237
7,3,-31.8,0.1,2020-02-17 15:20:44,270
7,3,-31.8,0.7,2020-02-17 15:20:44,302
7,3,-31.8,1.2,2020-02-17 15:20:44,335
7,3,-31.5,1.1,2020-02-17 15:20:44,367
7,3,-31.3,0.7,2020-02-17 15:20:44,400
7,3,125.9,-57.4,2020-02-17 15:20:44,433
7,3,125.6,-55.9,2020-02-17 15:20:44,465
7,3,125.5,-55.5,2020-02-17 15:20:44,498
7,3,125.4,-55.6,2020-02-17 15:20:44,530
7,3,162,-16,2020-02-17 15:20:44,579
7,3,162.5,-16,2020-02-17 15:20:44,612
7,3,124.9,-57.9,2020-02-17 15:20:44,628
7,3,127.8,-57.8,2020-02-17 15:20:44,677
7,3,127.6,-57.7,2020-02-17 15:20:44,709
7,3,200,-128.5,2020-02-17 15:20:44,742
7,3,198.7,-133.9,2020-02-17 15:20:44,775
7,3,197.4,-137.8,2020-02-17 15:20:44,807
7,3,197.4,-140.8,2020-02-17 15:20:44,840
7,3,198.9,-140.5,2020-02-17 15:20:44,873
7,3,198.6,-140.6,2020-02-17 15:20:44,905
7,3,241.5,-155.3,2020-02-17 15:20:44,938
7,3,241.3,-155,2020-02-17 15:20:44,970
7,3,251.6,-61.6,2020-02-17 15:20:45,3
7,3,250,-70.9,2020-02-17 15:20:45,35
7,3,249.8,-65.4,2020-02-17 15:20:45,68
7,3,250.8,-65.5,2020-02-17 15:20:45,117
7,3,251.3,-65.3,2020-02-17 15:20:45,133
7,3,125.9,-148.3,2020-02-17 15:20:45,166
7,3,-99.4,-148.2,2020-02-17 15:20:45,198
7,3,-100.6,-146.8,2020-02-17 15:20:45,231
7,3,-101.8,-145.8,2020-02-17 15:20:45,263
7,3,-102.4,-145,2020-02-17 15:20:45,296
7,3,-103.1,-145.1,2020-02-17 15:20:45,329
7,3,-103.6,-145.5,2020-02-17 15:20:45,378
7,3,-104.4,-145.3,2020-02-17 15:20:45,410
7,3,-104.3,-153.2,2020-02-17 15:20:45,443
7,3,-104.2,-152.8,2020-02-17 15:20:45,475
7,3,-45.2,-138,2020-02-17 15:20:45,508
7,3,-44.9,-138.6,2020-02-17 15:20:45,541
7,3,-44.6,-139,2020-02-17 15:20:45,573
7,3,-44.3,-139.3,2020-02-17 15:20:45,606
7,3,-44.5,-139.4,2020-02-17 15:20:45,638
7,3,-45.1,-139.1,2020-02-17 15:20:45,671
7,3,-45.4,-138.5,2020-02-17 15:20:45,703
7,4,-16.1,-100.2,2020-02-17 15:20:45,736
7,4,-13.6,-98.8,2020-02-17 15:20:45,769
7,4,-12.3,-98,2020-02-17 15:20:45,801
7,4,-10.7,-99.1,2020-02-17 15:20:45,834
7,4,-10.4,-99.3,2020-02-17 15:20:45,867
7,4,-10.2,-99.5,2020-02-17 15:20:45,915
7,4,-10.6,-98,2020-02-17 15:20:45,932
7,4,-11.2,-96.6,2020-02-17 15:20:45,964
7,4,-11.4,-96.8,2020-02-17 15:20:45,997
7,4,-11.7,-96.9,2020-02-17 15:20:46,29
7,4,-11.5,-96.8,2020-02-17 15:20:46,62
7,4,-11,-96.7,2020-02-17 15:20:46,95
7,4,-10.4,-96.8,2020-02-17 15:20:46,127
7,4,-44.3,-229.2,2020-02-17 15:20:46,176
7,4,-45.9,-227.5,2020-02-17 15:20:46,208
7,4,-46.1,-227.2,2020-02-17 15:20:46,241
7,4,-45.9,-226.5,2020-02-17 15:20:46,274
7,4,-128.4,-144.5,2020-02-17 15:20:46,306
7,4,-127.9,-144.2,2020-02-17 15:20:46,339
7,4,-128.2,-142.8,2020-02-17 15:20:46,372
7,4,-128.6,-142.2,2020-02-17 15:20:46,404
7,4,-129.6,-142.3,2020-02-17 15:20:46,437
7,4,-130.2,-141.4,2020-02-17 15:20:46,469
7,4,-129.9,-142,2020-02-17 15:20:46,502
7,4,-126.2,-123.5,2020-02-17 15:20:46,535
7,4,-126.7,-122,2020-02-17 15:20:46,567
7,4,-126.4,-121.1,2020-02-17 15:20:46,600
7,4,-125.5,-121.4,2020-02-17 15:20:46,632
7,4,-125.7,-122.3,2020-02-17 15:20:46,681
7,4,-125.8,-121.6,2020-02-17 15:20:46,697
7,4,-125.6,-122.7,2020-02-17 15:20:46,730
7,4,-125.9,-123.1,2020-02-17 15:20:46,762
7,4,-126.6,-123,2020-02-17 15:20:46,795
7,4,-127,-121.7,2020-02-17 15:20:46,844
7,4,-127.1,-121.6,2020-02-17 15:20:46,877
7,4,-126.8,-121.8,2020-02-17 15:20:46,909
7,4,104.2,-79.5,2020-02-17 15:20:46,942
7,4,108.4,-78.6,2020-02-17 15:20:46,974
7,4,109.8,-77.3,2020-02-17 15:20:47,7
7,4,110,-77.3,2020-02-17 15:20:47,39
7,4,111.8,-77.5,2020-02-17 15:20:47,72
7,4,113.2,-77.2,2020-02-17 15:20:47,105
7,4,113.8,-77.1,2020-02-17 15:20:47,137
7,4,114.3,-76.9,2020-02-17 15:20:47,170
7,4,114.7,-76.9,2020-02-17 15:20:47,202
7,4,114.1,-76.7,2020-02-17 15:20:47,235
7,4,113.8,-76.1,2020-02-17 15:20:47,268
7,4,82.3,-93.7,2020-02-17 15:20:47,300
7,4,82.4,-93.6,2020-02-17 15:20:47,333
7,4,49.1,-85.8,2020-02-17 15:20:47,365
7,4,49.1,-88.5,2020-02-17 15:20:47,398
7,4,48.3,-87.9,2020-02-17 15:20:47,463
7,4,48.2,-88.6,2020-02-17 15:20:47,496
7,4,-56,-98.9,2020-02-17 15:20:47,528
7,4,-54.9,-94.3,2020-02-17 15:20:47,561
7,4,-55.6,-96.4,2020-02-17 15:20:47,610
7,4,-56.6,-98.2,2020-02-17 15:20:47,642
7,4,-56.8,-98.3,2020-02-17 15:20:47,675
7,4,-56.9,-98,2020-02-17 15:20:47,708
7,4,-164.9,-135.9,2020-02-17 15:20:47,740
7,4,-165.4,-135.3,2020-02-17 15:20:47,773
7,4,-164.7,-138.7,2020-02-17 15:20:47,805
7,4,-162,-138.3,2020-02-17 15:20:47,838
7,4,-162.9,-140.4,2020-02-17 15:20:47,871
7,4,-163.8,-139.4,2020-02-17 15:20:47,903
7,4,-164.4,-138.6,2020-02-17 15:20:47,936
7,4,-165.6,-137.5,2020-02-17 15:20:47,968
7,4,-165.6,-136.9,2020-02-17 15:20:48,1
7,4,-165.4,-136.7,2020-02-17 15:20:48,34
7,4,-164.9,-136.3,2020-02-17 15:20:48,66
7,4,-164.5,-136.5,2020-02-17 15:20:48,99
7,4,-164.5,-136.6,2020-02-17 15:20:48,131
7,4,-164.5,-136.9,2020-02-17 15:20:48,164
7,4,-165.1,-137.2,2020-02-17 15:20:48,213
7,4,-165.3,-136.9,2020-02-17 15:20:48,229
7,4,-165.5,-137.1,2020-02-17 15:20:48,262
7,4,-165.5,-136.4,2020-02-17 15:20:48,311
7,4,-165.4,-136.5,2020-02-17 15:20:48,343
7,4,-122.2,-133.1,2020-02-17 15:20:48,360
7,4,-114.8,-123.9,2020-02-17 15:20:48,409
7,4,-103.1,-112.7,2020-02-17 15:20:48,441
7,5,-103,-112,2020-02-17 15:20:48,474
7,5,-102.8,-112.4,2020-02-17 15:20:48,669
7,5,-103.1,-112.4,2020-02-17 15:20:48,702
7,5,-3.8,-66.8,2020-02-17 15:20:48,734
7,5,-4,-66.7,2020-02-17 15:20:48,767
7,5,-1.7,-64.5,2020-02-17 15:20:48,800
7,5,-0.4,-63.1,2020-02-17 15:20:48,832
7,5,-1.2,-61.9,2020-02-17 15:20:48,865
7,5,-1.3,-61.9,2020-02-17 15:20:48,897
7,5,75.5,-80.4,2020-02-17 15:20:48,930
7,5,75.3,-80.7,2020-02-17 15:20:48,979
7,5,75.4,-81.7,2020-02-17 15:20:49,12
7,5,75.6,-81.7,2020-02-17 15:20:49,29
7,5,75.8,-81.7,2020-02-17 15:20:49,61
7,5,232.1,-125.6,2020-02-17 15:20:49,94
7,5,231.3,-134.4,2020-02-17 15:20:49,143
7,5,233,-118.8,2020-02-17 15:20:49,175
7,5,233.8,-112.5,2020-02-17 15:20:49,208
7,5,234.6,-105,2020-02-17 15:20:49,241
7,5,235.9,-104.3,2020-02-17 15:20:49,273
7,5,237.9,-104,2020-02-17 15:20:49,306
7,5,237.5,-103.7,2020-02-17 15:20:49,338
7,5,239.1,-102,2020-02-17 15:20:49,371
7,5,238.5,-101.6,2020-02-17 15:20:49,404
7,5,238.9,-104.7,2020-02-17 15:20:49,436
7,5,239.2,-111.5,2020-02-17 15:20:49,469
7,5,240.3,-117.1,2020-02-17 15:20:49,501
7,5,241.2,-122.1,2020-02-17 15:20:49,534
7,5,242.4,-124.9,2020-02-17 15:20:49,566
7,5,242.6,-128.7,2020-02-17 15:20:49,599
8,1,242.9,-131.9,2020-02-17 15:20:49,639
8,1,230,-131.3,2020-02-17 15:20:49,671
8,1,229.5,-133.3,2020-02-17 15:20:49,704
8,1,229,-135.3,2020-02-17 15:20:49,737
8,1,229.4,-133.8,2020-02-17 15:20:49,769
8,1,229.9,-132.3,2020-02-17 15:20:49,802
8,1,230.4,-130.9,2020-02-17 15:20:49,834
8,1,230,-132.9,2020-02-17 15:20:49,867
8,1,229.8,-132.4,2020-02-17 15:20:49,899
8,1,241.2,-81.3,2020-02-17 15:20:49,932
8,1,241.9,-81.7,2020-02-17 15:20:49,965
8,1,242.3,-81.9,2020-02-17 15:20:49,997
8,1,241.3,-80.2,2020-02-17 15:20:50,176
8,1,241.7,-80.1,2020-02-17 15:20:50,195
8,1,114.4,-151.1,2020-02-17 15:20:50,242
8,1,117.7,-175.7,2020-02-17 15:20:50,274
8,1,25.4,-28.3,2020-02-17 15:20:50,307
8,1,24,-22.5,2020-02-17 15:20:50,339
8,1,22.4,-22.2,2020-02-17 15:20:50,372
8,1,22,-19.9,2020-02-17 15:20:50,405
8,1,21.4,-17.8,2020-02-17 15:20:50,437
8,1,20.2,-18.3,2020-02-17 15:20:50,470
8,1,19.8,-17.5,2020-02-17 15:20:50,502
8,1,20.3,-17.1,2020-02-17 15:20:50,535
8,1,20.4,-16.4,2020-02-17 15:20:50,568
8,1,19.9,-15.5,2020-02-17 15:20:50,600
8,1,20.2,-14.3,2020-02-17 15:20:50,649
8,1,19.8,-13.3,2020-02-17 15:20:50,665
8,1,20.3,-13.7,2020-02-17 15:20:50,698
8,1,20.7,-14.6,2020-02-17 15:20:50,730
8,1,63.6,5.5,2020-02-17 15:20:50,779
8,1,63.7,9.3,2020-02-17 15:20:50,812
8,1,63.4,10.8,2020-02-17 15:20:50,828
8,1,64.5,10.4,2020-02-17 15:20:50,877
8,1,64.7,10.7,2020-02-17 15:20:50,910
8,1,64.9,11.5,2020-02-17 15:20:50,942
8,1,65.5,12,2020-02-17 15:20:50,975
8,1,65.7,11.9,2020-02-17 15:20:51,7
8,1,65.6,11.9,2020-02-17 15:20:51,40
8,1,65,12,2020-02-17 15:20:51,73
8,1,64.8,12.4,2020-02-17 15:20:51,105
8,2,65,12.1,2020-02-17 15:20:51,138
8,2,65.1,12,2020-02-17 15:20:51,170
8,2,65.5,12.5,2020-02-17 15:20:51,203
8,2,65.7,13,2020-02-17 15:20:51,236
8,2,65.7,12.8,2020-02-17 15:20:51,301
8,2,65.7,12.4,2020-02-17 15:20:51,333
8,2,65.7,12.8,2020-02-17 15:20:51,366
8,2,64.3,11.6,2020-02-17 15:20:51,398
8,2,63.3,10.4,2020-02-17 15:20:51,431
8,2,62.6,9.4,2020-02-17 15:20:51,464
8,3,61.8,9,2020-02-17 15:20:51,499
8,3,60.3,9,2020-02-17 15:20:51,531
8,3,58.9,8.4,2020-02-17 15:20:51,564
8,3,57.9,7.8,2020-02-17 15:20:51,597
8,3,57.1,8,2020-02-17 15:20:51,629
8,3,56.5,8.3,2020-02-17 15:20:51,678
8,3,55.9,8.1,2020-02-17 15:20:51,711
8,3,55.2,7.6,2020-02-17 15:20:51,743
8,3,54.6,6.7,2020-02-17 15:20:51,776
8,3,56.5,7.8,2020-02-17 15:20:51,808
8,3,56.1,7.2,2020-02-17 15:20:51,825
8,3,56.4,7,2020-02-17 15:20:51,873
8,3,56.8,6.5,2020-02-17 15:20:52,4
8,3,56.6,6.5,2020-02-17 15:20:52,37
8,3,56.1,7.1,2020-02-17 15:20:52,69
8,3,55.6,7.8,2020-02-17 15:20:52,102
8,3,26.1,-168.6,2020-02-17 15:20:52,134
8,3,25.6,-175,2020-02-17 15:20:52,167
8,3,25.7,-175.9,2020-02-17 15:20:52,199
8,3,25.6,-175.9,2020-02-17 15:20:52,232
8,3,25.2,-175.9,2020-02-17 15:20:52,265
8,3,134.2,-60.1,2020-02-17 15:20:52,297
8,3,134.3,-60.1,2020-02-17 15:20:52,330
8,3,136.2,-56.9,2020-02-17 15:20:52,379
8,3,136.6,-54.9,2020-02-17 15:20:52,395
8,3,134.3,-56.8,2020-02-17 15:20:52,428
8,3,134.3,-57.1,2020-02-17 15:20:52,476
8,3,134,-57,2020-02-17 15:20:52,509
8,3,356.8,-119.2,2020-02-17 15:20:52,542
8,3,357.3,-119.8,2020-02-17 15:20:52,574
8,3,358,-120.1,2020-02-17 15:20:52,607
8,3,357.8,-115.2,2020-02-17 15:20:52,639
8,3,364.2,-120.7,2020-02-17 15:20:52,672
